#{"t_start": 1762853295.4692905, "env_id": "None"}
,r,l,t,r.1,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL,RotTorq_[kN-m],RootMxc1_[kN-m],RootMyc1_[kN-m],RootMzc1_[kN-m],TwrBsMxt_[kN-m],TwrBsMyt_[kN-m],TwrBsMzt_[kN-m],YawBrMxn_[kN-m],YawBrMyn_[kN-m],YawBrMzn_[kN-m]
0,-1.3578429063644175,1,874.266983,-1.3578429063644175,-1.3578429063644175,-3.2509003684688738,"[3080.177137094999, 3075.37871807113, 511.39196226490736, 448.86535469192404, 1750.6812239348108, 810.1164468694078, 1209.3966214044722, 2323.224642721699]","[1911.34427976 1839.82019044 1895.19139801 1849.12277642  974.84698417
  992.5519867  1970.44812527 1957.73594751]","[1911.34427976 1839.82019044 1895.19139801 1849.12277642  974.84698417
  992.5519867  1970.44812527 1957.73594751]","[1999.8731409  1867.88537015 1964.19089146 1870.8648247  1014.86923023
  994.52933236 1990.33139904 1950.53595078]","[109.07102926 106.12070853  50.         101.39672463  50.
  50.          82.46791413  93.08826981]","[109.07102926 106.12070853  50.         101.39672463  50.
  50.          82.46791413  93.08826981]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[-19.07102926 -16.12070853  40.         -11.39672463  40.
  40.           7.53208587  -3.08826981]","[-19.07102926 -16.12070853  40.         -11.39672463  40.
  40.           7.53208587  -3.08826981]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,7144554355267,"{'RotTorq_[kN-m]': 93.96409085648418, 'RootMxc1_[kN-m]': 5794.114236173577, 'RootMyc1_[kN-m]': 1460.6791375727282, 'RootMzc1_[kN-m]': 64.34574148207747, 'TwrBsMxt_[kN-m]': 2327.9057953144625, 'TwrBsMyt_[kN-m]': 3512.736702005851, 'TwrBsMzt_[kN-m]': 476.1716403499194, 'YawBrMxn_[kN-m]': 114.25101419356908, 'YawBrMyn_[kN-m]': 546.8336567102104, 'YawBrMzn_[kN-m]': 476.158685758041}",-18.62578749967462,5.910075856362541,-37.843428357437126,-12.829386741344234,38.30908336985806,-5.480620090415604,-25.648846094834905,-5.164108714941939,-18.124304418224483,-25.652593679125246
1,-2.388984867964981,1,874.276419,-2.388984867964981,-2.388984867964981,-3.500289033588374,"[1484.1653132589397, 2398.9583021762983, 828.2218427758609, 1051.4069680080806, 2588.948369592729, 1492.3533317547292, 1168.753034847328, 2058.3440884677707]","[1911.34427976 1839.82019044 1895.19139801 1849.12277642  974.84698417
  992.5519867  1970.44812527 1957.73594751]","[1911.34427976 1839.82019044 1895.19139801 1849.12277642  974.84698417
  992.5519867  1970.44812527 1957.73594751]","[2007.1500393  1810.16501129 2014.05485099 1793.99806582 1031.59643084
  919.92637071 2026.98773595 1941.39652234]","[108.00245057  77.40535881  62.51874698  96.74501894  61.63953674
  50.          63.67722614  50.        ]","[108.00245057  77.40535881  62.51874698  96.74501894  61.63953674
  50.          63.67722614  50.        ]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[-18.00245057  12.59464119  27.48125302  -6.74501894  28.36046326
  40.          26.32277386  40.        ]","[-18.00245057  12.59464119  27.48125302  -6.74501894  28.36046326
  40.          26.32277386  40.        ]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,670303132742,"{'RotTorq_[kN-m]': 84.29251411337792, 'RootMxc1_[kN-m]': 5555.63181722312, 'RootMyc1_[kN-m]': 1928.3507473345428, 'RootMzc1_[kN-m]': 68.98588556542205, 'TwrBsMxt_[kN-m]': 1649.7890221423181, 'TwrBsMyt_[kN-m]': 3116.380160160538, 'TwrBsMzt_[kN-m]': 678.3309861551054, 'YawBrMxn_[kN-m]': 107.95669658634209, 'YawBrMyn_[kN-m]': 609.874150118064, 'YawBrMzn_[kN-m]': 678.4296182571778}",-12.011491958708573,2.218368370827578,-15.398938585776628,-5.000692533419021,23.16845210203643,-1.2797056896598935,4.0758677057501185,6.864148148983221,-2.609756586504052,4.064607460113249
2,-13.331735447894982,1,874.276856,-13.331735447894982,-13.331735447894982,-14.129855001978012,"[1538.2419237511613, 1651.9263285388986, 2511.3658141572155, 2923.691623953465, 2595.0907441737195, 2211.4836665960147, 1551.189798193482, 1147.9895190074303]","[2402.01274706 2291.44393534 2358.85586817 2409.62740509 2063.61265034
 1967.94979128 2581.64633773 2537.17666661]","[2402.01274706 2291.44393534 2358.85586817 2409.62740509 2063.61265034
 1967.94979128 2581.64633773 2537.17666661]","[2535.89502617 2073.59316173 2304.04778305 2370.80354815 1965.65491257
 2107.0429886  2781.18389601 2647.09623355]","[ 58.6051238   81.35481422  88.42001335 106.01979442  88.32314675
  75.11472211  56.          56.        ]","[ 58.6051238   81.35481422  88.42001335 106.01979442  88.32314675
  75.11472211  56.          56.        ]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[ 37.3948762   14.64518578   7.57998665 -10.01979442   7.67685325
  20.88527789  40.          40.        ]","[ 37.3948762   14.64518578   7.57998665 -10.01979442   7.67685325
  20.88527789  40.          40.        ]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,553908727581,"{'RotTorq_[kN-m]': 197.22702645985103, 'RootMxc1_[kN-m]': 5670.08535001891, 'RootMyc1_[kN-m]': 2988.579880424381, 'RootMzc1_[kN-m]': 81.19164783592625, 'TwrBsMxt_[kN-m]': 2817.215058030925, 'TwrBsMyt_[kN-m]': 6512.114959115493, 'TwrBsMzt_[kN-m]': 1218.453741138812, 'YawBrMxn_[kN-m]': 226.29702818288024, 'YawBrMyn_[kN-m]': 1056.6585985506044, 'YawBrMzn_[kN-m]': 1218.844178959971}",-14.845434402580263,0.579978633484073,-7.353578281462315,-9.313122400019761,39.60335874906548,-2.2848118383811107,-4.356428516426733,-15.123720516368852,-8.35928091685429,-4.350682280451609
3,-16.379353931791904,1,874.277292,-16.379353931791904,-16.379353931791904,-12.38056221045668,"[1465.7465354835786, 3043.2743901489466, 2401.5311287470126, 1244.7412639938377, 805.7481018986475, 1075.8430240468344, 1143.1229081161916, 1500.3883965984294]","[2065.97807067 2036.52003679 2186.43738776 2092.02487545 1198.19765861
 1212.24306342 2193.20374507 2179.58767361]","[2065.97807067 2036.52003679 2186.43738776 2092.02487545 1198.19765861
 1212.24306342 2193.20374507 2179.58767361]","[1957.94810681 1951.56144945 2068.36514061 1978.31573001 1132.12504096
 1094.16429511 2151.50324771 2138.14334502]","[106.54827195  58.06264828  74.32720917  56.49929262  90.92341532
  92.38651533  87.0974042   52.        ]","[106.54827195  58.06264828  74.32720917  56.49929262  90.92341532
  92.38651533  87.0974042   52.        ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[-14.54827195  33.93735172  17.67279083  35.50070738   1.07658468
  -0.38651533   4.9025958   40.        ]","[-14.54827195  33.93735172  17.67279083  35.50070738   1.07658468
  -0.38651533   4.9025958   40.        ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,7876647962213,"{'RotTorq_[kN-m]': 86.46474191640614, 'RootMxc1_[kN-m]': 5624.790896679708, 'RootMyc1_[kN-m]': 1700.8515060328675, 'RootMzc1_[kN-m]': 66.84674821926113, 'TwrBsMxt_[kN-m]': 1544.0261740846404, 'TwrBsMyt_[kN-m]': 3604.3402734912784, 'TwrBsMzt_[kN-m]': 554.6936956442161, 'YawBrMxn_[kN-m]': 111.73636527226304, 'YawBrMyn_[kN-m]': 549.1393902919948, 'YawBrMzn_[kN-m]': 554.5238762589228}",-17.13325440488042,2.639492216841955,-25.99331047288435,-10.880607979441628,16.96635516876107,13.054227930710644,-10.338542705027967,-4.199700440426231,-21.659496112638124,-10.378650027694974
4,-9.38403872804833,1,874.277813,-9.38403872804833,-9.38403872804833,-9.463091887570636,"[2668.830296747087, 1619.6161939469207, 1439.878656807903, 2606.223655735208, 2511.304604042407, 1980.921391419121, 1481.3719407836459, 2557.5908382558828]","[2402.01274706 2291.44393534 2358.85586817 2409.62740509 2063.61265034
 1967.94979128 2581.64633773 2537.17666661]","[2402.01274706 2291.44393534 2358.85586817 2409.62740509 2063.61265034
 1967.94979128 2581.64633773 2537.17666661]","[2476.03315968 2228.32937607 2437.21089176 2181.96522485 2181.58105159
 1863.09041695 2794.79468465 2465.57212442]","[81.61508308 68.06109411 68.19509846 88.47660819 74.67374447 68.52451858
 56.         79.69510671]","[81.61508308 68.06109411 68.19509846 88.47660819 74.67374447 68.52451858
 56.         79.69510671]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[14.38491692 27.93890589 27.80490154  7.52339181 21.32625553 27.47548142
 40.         16.30489329]","[14.38491692 27.93890589 27.80490154  7.52339181 21.32625553 27.47548142
 40.         16.30489329]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,1923596486341,"{'RotTorq_[kN-m]': 250.55887884686135, 'RootMxc1_[kN-m]': 5673.917371324872, 'RootMyc1_[kN-m]': 3180.0951758505275, 'RootMzc1_[kN-m]': 81.69282988042465, 'TwrBsMxt_[kN-m]': 2733.594785022323, 'TwrBsMyt_[kN-m]': 6279.232422002092, 'TwrBsMzt_[kN-m]': 1217.8916492178432, 'YawBrMxn_[kN-m]': 258.3898914523995, 'YawBrMyn_[kN-m]': 1051.29701327047, 'YawBrMzn_[kN-m]': 1217.8223124324231}",11.340960056002837,0.0031702156142487154,-1.6828218101073198,-6.308570697179785,21.758168750263764,-11.737812203359878,-3.2853740128878326,-10.296453755915657,-10.746997429628475,-3.2863233753812
5,-14.98617540381974,1,874.278226,-14.98617540381974,-14.98617540381974,-14.91964257424859,"[3019.680705173786, 2633.752553570578, 1669.6342934730635, 1404.021556521603, 1718.1193557689464, 1481.1212426997038, 1928.2089769596196, 1955.3945826029337]","[2463.72214928 2234.49136716 2355.23055715 2440.23448502 2014.98986404
 2073.55765925 2583.62841423 2431.04235195]","[2463.72214928 2234.49136716 2355.23055715 2440.23448502 2014.98986404
 2073.55765925 2583.62841423 2431.04235195]","[2503.48117535 2174.06554303 2416.11197659 2274.65310871 2102.43977987
 1996.53686399 2727.89970188 2387.16592749]","[64.6207912  86.90264493 56.         81.15551561 59.34854945 88.87797003
 72.92371969 94.95212872]","[64.6207912  86.90264493 56.         81.15551561 59.34854945 88.87797003
 72.92371969 94.95212872]",[96.   96.   78.5  81.   74.75 76.   74.75 72.25],"[31.3792088   9.09735507 40.         14.84448439 36.65145055  7.12202997
 23.07628031  1.04787128]","[31.3792088   9.09735507 40.         14.84448439 36.65145055  7.12202997
 23.07628031  1.04787128]",[ 0.    0.   17.5  15.   21.25 20.   21.25 23.75],96.0,10.0,0.05,1022074282964,"{'RotTorq_[kN-m]': 158.29211516167405, 'RootMxc1_[kN-m]': 5657.385094496383, 'RootMyc1_[kN-m]': 2533.5526783357436, 'RootMzc1_[kN-m]': 77.89450385683453, 'TwrBsMxt_[kN-m]': 1749.637392989673, 'TwrBsMyt_[kN-m]': 4794.340924974813, 'TwrBsMzt_[kN-m]': 904.9797602212119, 'YawBrMxn_[kN-m]': 191.87991913123483, 'YawBrMyn_[kN-m]': 830.1393457016659, 'YawBrMzn_[kN-m]': 905.232017546242}",-16.827698657974167,0.4994021363398761,-6.616427898762926,-7.3180253349074675,14.409375912215438,-6.784475671035846,-13.21430821543952,-7.739266962616728,-17.291243920306115,-13.178556225559296
6,-15.274622235312991,1,874.278637,-15.274622235312991,-15.274622235312991,-15.758372606659254,"[1538.3522407338642, 2854.872114502498, 1217.7513790477396, 600.8233760828066, 2505.843970143489, 1478.2511311593566, 974.0709385452896, 1790.9788506556936]","[2092.83557052 2009.26889619 2077.38396724 1970.56350874 1457.27865893
 1353.68087219 2189.05960264 2147.5225641 ]","[2092.83557052 2009.26889619 2077.38396724 1970.56350874 1457.27865893
 1353.68087219 2189.05960264 2147.5225641 ]","[2138.49974353 1861.4320717  1965.69080538 2007.30775584 1284.50147226
 1521.86236241 2367.70069178 2238.44386642]","[123.94371184 128.91166961  57.09404189  77.98555033  52.
  52.          72.44238924  52.        ]","[123.94371184 128.91166961  57.09404189  77.98555033  52.
  52.          72.44238924  52.        ]",[92.   92.   73.25 74.5  64.5  64.5  63.25 63.25],"[-31.94371184 -36.91166961  34.90595811  14.01444967  40.
  40.          19.55761076  40.        ]","[-31.94371184 -36.91166961  34.90595811  14.01444967  40.
  40.          19.55761076  40.        ]",[ 0.    0.   18.75 17.5  27.5  27.5  28.75 28.75],92.0,10.0,0.075,7116675953067,"{'RotTorq_[kN-m]': 184.14645524534257, 'RootMxc1_[kN-m]': 5713.8024464257805, 'RootMyc1_[kN-m]': 2850.837591539689, 'RootMzc1_[kN-m]': 71.57452914930448, 'TwrBsMxt_[kN-m]': 5495.018135889066, 'TwrBsMyt_[kN-m]': 7308.591686488915, 'TwrBsMzt_[kN-m]': 1078.282660784885, 'YawBrMxn_[kN-m]': 243.50979017370122, 'YawBrMyn_[kN-m]': 971.1827884147714, 'YawBrMzn_[kN-m]': 1078.2913353748036}",-23.139381714492245,3.219363409457311,-11.408151382370665,-13.910193883872484,111.19762224973866,10.24713227992396,-7.43505811338004,-5.999418917615062,-9.709923377852087,-7.458588227332548
7,-12.37746007240074,1,874.279042,-12.37746007240074,-12.37746007240074,-9.466345427491667,"[2947.3708680367436, 1801.1951906928637, 1265.2127194650595, 2560.282161572197, 1441.8066051352303, 1746.0664077936704, 1244.8860801226467, 1838.7395906192933]","[2353.42545684 2212.50387106 2137.6209649  2205.0356785  1646.20097987
 1598.97306988 2401.58699977 2387.27942632]","[2353.42545684 2212.50387106 2137.6209649  2205.0356785  1646.20097987
 1598.97306988 2401.58699977 2387.27942632]","[2355.10809682 2127.93024713 2059.81810393 2133.16300722 1630.37387338
 1533.83488    2250.10133325 2307.50581965]","[86.63503911 72.72933486 80.17445132 99.55640704 94.00783879 93.2535019
 60.69555862 99.98937159]","[86.63503911 72.72933486 80.17445132 99.55640704 94.00783879 93.2535019
 60.69555862 99.98937159]",[94.   94.   72.75 75.25 67.75 67.75 69.   69.  ],"[ 7.36496089e+00  2.12706651e+01  1.38255487e+01 -5.55640704e+00
 -7.83879345e-03  7.46498098e-01  3.33044414e+01 -5.98937159e+00]","[ 7.36496089e+00  2.12706651e+01  1.38255487e+01 -5.55640704e+00
 -7.83879345e-03  7.46498098e-01  3.33044414e+01 -5.98937159e+00]",[ 0.    0.   21.25 18.75 26.25 26.25 25.   25.  ],94.0,10.0,0.025,3585760932939,"{'RotTorq_[kN-m]': 103.19239863999167, 'RootMxc1_[kN-m]': 5667.056640809309, 'RootMyc1_[kN-m]': 1840.4292963930038, 'RootMzc1_[kN-m]': 74.2898382115892, 'TwrBsMxt_[kN-m]': 885.3914425535903, 'TwrBsMyt_[kN-m]': 3085.449628009768, 'TwrBsMzt_[kN-m]': 574.8852589270778, 'YawBrMxn_[kN-m]': 117.9668620654795, 'YawBrMyn_[kN-m]': 631.1701182840678, 'YawBrMzn_[kN-m]': 574.8944434693093}",2.5774899329984424,2.511590532424994,-23.117260921598472,-5.835301207380321,-24.55941876765245,-12.343941118093623,-26.97156697471138,-11.990733908838685,-28.052211892484642,-26.965331475580868
8,-19.460553362952037,1,874.279485,-19.460553362952037,-19.460553362952037,-12.042797367545772,"[1420.6364045607793, 1868.8782303216235, 726.6719992171176, 1054.2192678020615, 2102.9725907519723, 2075.5748059417297, 963.31701260762, 607.8683780361479]","[1877.92775043 1775.51619838 1874.34307749 1812.63775673 1111.58576484
 1002.55884014 1965.49356662 2014.51990016]","[1877.92775043 1775.51619838 1874.34307749 1812.63775673 1111.58576484
 1002.55884014 1965.49356662 2014.51990016]","[1712.26544062 1634.40380921 1726.65816722 1556.88454415 1006.45474791
  841.64836086 1887.43193943 1935.84781785]","[128.40714009  63.36024286 102.04711057  75.20323716  59.67011415
  50.          57.17884141  50.        ]","[128.40714009  63.36024286 102.04711057  75.20323716  59.67011415
  50.          57.17884141  50.        ]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[-38.40714009  26.63975714 -12.04711057  14.79676284  30.32988585
  40.          32.82115859  40.        ]","[-38.40714009  26.63975714 -12.04711057  14.79676284  30.32988585
  40.          32.82115859  40.        ]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,4154011648984,"{'RotTorq_[kN-m]': 168.15083551743132, 'RootMxc1_[kN-m]': 5582.178823484561, 'RootMyc1_[kN-m]': 2348.9036148146783, 'RootMzc1_[kN-m]': 64.78593131396865, 'TwrBsMxt_[kN-m]': 4094.366631796923, 'TwrBsMyt_[kN-m]': 6255.124747019483, 'TwrBsMzt_[kN-m]': 806.9894641719034, 'YawBrMxn_[kN-m]': 198.54067386736924, 'YawBrMyn_[kN-m]': 771.6232287354792, 'YawBrMzn_[kN-m]': 806.8526562528382}",-0.33696922917527855,0.46665509298574126,-8.164724491352517,-9.68351668831264,47.029433270542924,7.8441228395813285,-0.6933261548828606,9.386211149201348,-1.5522465409632429,-0.7155308248017714
9,-13.89825494183752,1,874.279881,-13.89825494183752,-13.89825494183752,-7.461976773249165,"[1632.2228901593753, 1322.905883832745, 1816.159429652048, 922.7826382850695, 1100.1878247491557, 1647.0320551114673, 1427.3589088987153, 1698.760648565469]","[1877.92775043 1775.51619838 1874.34307749 1812.63775673 1111.58576484
 1002.55884014 1965.49356662 2014.51990016]","[1877.92775043 1775.51619838 1874.34307749 1812.63775673 1111.58576484
 1002.55884014 1965.49356662 2014.51990016]","[1868.75264849 1614.94839254 1715.66841994 1694.23888297 1079.17019572
  922.89452716 1725.31059027 1879.18640912]","[69.96827245 84.04268017 60.61822906 70.72588067 50.         80.61991493
 50.         54.34226569]","[69.96827245 84.04268017 60.61822906 70.72588067 50.         80.61991493
 50.         54.34226569]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[20.03172755  5.95731983 29.38177094 19.27411933 40.          9.38008507
 40.         35.65773431]","[20.03172755  5.95731983 29.38177094 19.27411933 40.          9.38008507
 40.         35.65773431]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,602213769388,"{'RotTorq_[kN-m]': 186.5031783262703, 'RootMxc1_[kN-m]': 5517.116104888845, 'RootMyc1_[kN-m]': 2792.642377449174, 'RootMzc1_[kN-m]': 69.82963225966323, 'TwrBsMxt_[kN-m]': 3164.9062792144673, 'TwrBsMyt_[kN-m]': 5927.210789544179, 'TwrBsMzt_[kN-m]': 869.7513947128596, 'YawBrMxn_[kN-m]': 203.94002378072682, 'YawBrMyn_[kN-m]': 791.2044806334975, 'YawBrMzn_[kN-m]': 869.7247089297155}",-3.329853286177606,-0.21569782678061725,1.1687257138781497,-4.472281799865063,34.83805908419634,-5.369785146340171,-0.594629304451301,-2.9728951595786692,-4.901532157433833,-0.5943257985855867
